IQ;date;pressure;wind_direction;wind_force;humidity;temperature
8;2018-02-21 06:00:00+00:00;101930;10;3.6;87;272.45
8;2018-02-21 09:00:00+00:00;102000;30;5.2;75;274.05
8;2018-02-21 12:00:00+00:00;102000;40;5.0;63;276.85
8;2018-02-21 15:00:00+00:00;101800;30;6.6;57;277.95
8;2018-02-21 18:00:00+00:00;101820;20;5.2;68;275.75
8;2018-02-21 21:00:00+00:00;101840;20;4.6;77;274.45
6;2018-02-22 00:00:00+00:00;101780;30;4.0;80;273.05
6;2018-02-22 03:00:00+00:00;101670;20;4.1;82;271.75
6;2018-02-22 06:00:00+00:00;101670;30;4.2;83;270.95
6;2018-02-22 09:00:00+00:00;101740;40;5.5;74;272.65
6;2018-02-22 12:00:00+00:00;101670;60;6.9;51;276.85
6;2018-02-22 15:00:00+00:00;101520;40;7.7;44;277.95
6;2018-02-22 18:00:00+00:00;101520;40;5.4;54;275.95
6;2018-02-22 21:00:00+00:00;101550;40;6.6;64;274.05
5;2018-02-23 00:00:00+00:00;101570;40;5.1;70;272.65
5;2018-02-23 03:00:00+00:00;101480;40;5.7;71;271.55
5;2018-02-23 06:00:00+00:00;101510;50;5.1;71;271.15
5;2018-02-23 09:00:00+00:00;101540;50;6.7;69;272.85
5;2018-02-23 12:00:00+00:00;101430;60;7.7;56;275.15
5;2018-02-23 15:00:00+00:00;101280;50;7.6;46;276.45
5;2018-02-23 18:00:00+00:00;101310;60;4.9;49;274.25
5;2018-02-23 21:00:00+00:00;101300;40;5.5;59;272.65
4;2018-02-24 00:00:00+00:00;101370;40;4.1;65;271.45
4;2018-02-24 03:00:00+00:00;101360;50;4.9;67;270.65
4;2018-02-24 06:00:00+00:00;101440;60;5.7;64;269.85
4;2018-02-24 09:00:00+00:00;101520;60;7.9;51;271.65
4;2018-02-24 12:00:00+00:00;101500;70;8.4;34;276.65
4;2018-02-24 15:00:00+00:00;101480;60;9.7;31;278.55
4;2018-02-24 18:00:00+00:00;101570;50;8.2;45;276.35
4;2018-02-24 21:00:00+00:00;101720;60;8.1;58;273.65
3;2018-02-25 00:00:00+00:00;101840;60;8.0;57;272.45
3;2018-02-25 03:00:00+00:00;101880;60;6.4;55;271.15
3;2018-02-25 06:00:00+00:00;102000;50;6.1;58;269.95
3;2018-02-25 09:00:00+00:00;102120;60;8.0;49;271.35
3;2018-02-25 12:00:00+00:00;102130;60;7.0;35;273.85
3;2018-02-25 15:00:00+00:00;102050;50;7.5;31;275.15
3;2018-02-25 18:00:00+00:00;102130;40;4.9;37;272.95
3;2018-02-25 21:00:00+00:00;102190;50;6.4;46;271.35
3;2018-02-26 00:00:00+00:00;102220;40;6.8;55;270.15
3;2018-02-26 03:00:00+00:00;102290;40;6.6;63;269.05
3;2018-02-26 06:00:00+00:00;102340;40;6.1;73;268.25
3;2018-02-26 09:00:00+00:00;102400;40;6.0;69;269.75
3;2018-02-26 12:00:00+00:00;102300;50;6.5;54;271.35
3;2018-02-26 15:00:00+00:00;102150;50;7.4;44;272.45
3;2018-02-26 18:00:00+00:00;102110;30;6.9;53;271.15
3;2018-02-26 21:00:00+00:00;102100;30;4.5;62;269.55
4;2018-02-27 00:00:00+00:00;102010;20;4.8;65;268.65
4;2018-02-27 03:00:00+00:00;101860;10;4.6;74;268.05
4;2018-02-27 06:00:00+00:00;101800;20;3.9;76;267.45
4;2018-02-27 09:00:00+00:00;101750;50;6.8;57;268.75
4;2018-02-27 12:00:00+00:00;101610;60;8.5;39;271.55
4;2018-02-27 15:00:00+00:00;101410;60;8.2;37;272.75
4;2018-02-27 18:00:00+00:00;101370;40;4.5;45;270.95
4;2018-02-27 21:00:00+00:00;101360;40;2.9;56;268.95
6;2018-02-28 00:00:00+00:00;101310;50;3.0;62;267.85
6;2018-02-28 03:00:00+00:00;101250;70;3.1;68;266.55
6;2018-02-28 06:00:00+00:00;101250;60;4.1;68;265.65
6;2018-02-28 09:00:00+00:00;101250;70;7.2;54;267.75
6;2018-02-28 12:00:00+00:00;101120;70;9.8;36;270.45
6;2018-02-28 15:00:00+00:00;100830;70;9.9;35;271.15
6;2018-02-28 18:00:00+00:00;100630;70;9.1;40;269.65
6;2018-02-28 21:00:00+00:00;100510;70;10.2;43;268.75
7;2018-03-01 00:00:00+00:00;100270;70;9.8;50;267.65
7;2018-03-01 03:00:00+00:00;99990;60;9.9;53;267.55
7;2018-03-01 06:00:00+00:00;99820;70;9.5;51;268.15
7;2018-03-01 09:00:00+00:00;99680;70;8.8;54;268.75
7;2018-03-01 12:00:00+00:00;99480;80;9.6;47;271.65
7;2018-03-01 15:00:00+00:00;99270;70;9.6;37;273.65
7;2018-03-01 18:00:00+00:00;99130;70;10.2;36;274.15
7;2018-03-01 21:00:00+00:00;99030;70;8.6;37;273.95
8;2018-03-02 00:00:00+00:00;98880;70;9.9;40;273.35
8;2018-03-02 03:00:00+00:00;98710;60;8.7;43;272.55
8;2018-03-02 06:00:00+00:00;98550;60;9.3;50;271.85
8;2018-03-02 09:00:00+00:00;98670;70;8.3;80;270.45
8;2018-03-02 12:00:00+00:00;98730;80;6.8;74;271.55
8;2018-03-02 15:00:00+00:00;98770;80;5.6;90;272.15
8;2018-03-02 18:00:00+00:00;98820;70;4.6;92;272.65
8;2018-03-02 21:00:00+00:00;98910;70;3.7;93;273.45
8;2018-03-03 00:00:00+00:00;98890;60;3.2;96;273.45
8;2018-03-03 03:00:00+00:00;98840;60;2.4;96;272.55
8;2018-03-03 06:00:00+00:00;98740;80;2.4;96;271.15
8;2018-03-03 09:00:00+00:00;98800;80;2.6;88;274.75
8;2018-03-03 12:00:00+00:00;98790;80;2.7;63;280.95
8;2018-03-03 15:00:00+00:00;98810;80;2.5;64;280.95
8;2018-03-03 18:00:00+00:00;98900;110;3.2;81;276.75
8;2018-03-03 21:00:00+00:00;98920;130;5.1;88;275.45
4;2018-03-04 00:00:00+00:00;98970;130;2.9;92;275.05
4;2018-03-04 03:00:00+00:00;98950;150;3.7;94;274.75
4;2018-03-04 06:00:00+00:00;98890;150;3.7;96;274.25
4;2018-03-04 09:00:00+00:00;98830;150;3.4;82;278.45
4;2018-03-04 12:00:00+00:00;98710;140;3.8;75;281.15
4;2018-03-04 15:00:00+00:00;98520;90;2.7;86;280.35
4;2018-03-04 18:00:00+00:00;98460;200;5.4;93;279.05
4;2018-03-04 21:00:00+00:00;98680;200;6.3;96;278.25
4;2018-03-05 00:00:00+00:00;98780;180;5.0;97;276.95
4;2018-03-05 03:00:00+00:00;98780;180;4.2;96;275.85
4;2018-03-05 06:00:00+00:00;98810;130;2.9;98;274.95
4;2018-03-05 09:00:00+00:00;98820;170;2.5;100;277.75
4;2018-03-05 12:00:00+00:00;98720;140;4.5;78;282.35
4;2018-03-05 15:00:00+00:00;98530;140;5.5;66;284.35
4;2018-03-05 18:00:00+00:00;98520;100;1.7;74;281.25
4;2018-03-05 21:00:00+00:00;98420;110;4.5;78;279.75
4;2018-03-06 00:00:00+00:00;98400;140;1.8;79;278.85
4;2018-03-06 03:00:00+00:00;98350;160;1.6;85;277.65
4;2018-03-06 06:00:00+00:00;98400;160;1.4;94;276.45
4;2018-03-06 09:00:00+00:00;98530;170;2.3;85;279.85
4;2018-03-06 12:00:00+00:00;98530;180;5.2;58;283.95
4;2018-03-06 15:00:00+00:00;98510;180;2.8;64;283.15
4;2018-03-06 18:00:00+00:00;98560;150;1.9;72;280.85
4;2018-03-06 21:00:00+00:00;98580;110;1.7;85;278.05
3;2018-03-07 00:00:00+00:00;98580;90;1.7;91;276.55
3;2018-03-07 03:00:00+00:00;98510;100;0.9;92;276.85
3;2018-03-07 06:00:00+00:00;98580;150;2.7;96;277.45
3;2018-03-07 09:00:00+00:00;98730;180;1.7;96;278.85
3;2018-03-07 12:00:00+00:00;98880;210;3.7;89;280.05
3;2018-03-07 15:00:00+00:00;99030;260;9.1;89;279.35
3;2018-03-07 18:00:00+00:00;99330;250;6.4;80;279.55
3;2018-03-07 21:00:00+00:00;99520;220;4.6;87;277.05
4;2018-03-08 00:00:00+00:00;99590;190;4.6;88;275.55
4;2018-03-08 03:00:00+00:00;99490;170;4.3;88;275.85
4;2018-03-08 06:00:00+00:00;99350;180;7.4;89;277.65
4;2018-03-08 09:00:00+00:00;99270;180;9.7;91;279.05
4;2018-03-08 12:00:00+00:00;99300;210;7.7;82;280.25
4;2018-03-08 15:00:00+00:00;99380;250;11.8;56;282.75
4;2018-03-08 18:00:00+00:00;99660;240;6.3;70;279.65
4;2018-03-08 21:00:00+00:00;99870;210;4.5;84;277.45
3;2018-03-09 00:00:00+00:00;99970;220;4.2;82;277.25
3;2018-03-09 03:00:00+00:00;100040;190;3.2;89;276.45
3;2018-03-09 06:00:00+00:00;100060;150;2.0;93;276.15
3;2018-03-09 09:00:00+00:00;100070;130;2.7;90;278.55
3;2018-03-09 12:00:00+00:00;99980;140;4.0;90;280.45
3;2018-03-09 15:00:00+00:00;99780;140;5.3;82;282.65
3;2018-03-09 18:00:00+00:00;99670;150;3.3;94;281.95
3;2018-03-09 21:00:00+00:00;99550;150;4.4;96;282.55
3;2018-03-10 00:00:00+00:00;99390;160;4.4;88;283.15
3;2018-03-10 03:00:00+00:00;99330;180;3.4;84;283.75
3;2018-03-10 06:00:00+00:00;99250;150;3.3;82;283.65
3;2018-03-10 09:00:00+00:00;99310;170;5.3;77;284.75
3;2018-03-10 12:00:00+00:00;99320;170;4.8;87;285.45
3;2018-03-10 15:00:00+00:00;99260;170;4.9;95;285.55
3;2018-03-10 18:00:00+00:00;99340;170;3.0;91;285.35
3;2018-03-10 21:00:00+00:00;99290;140;2.7;96;283.15
3;2018-03-11 00:00:00+00:00;99220;110;2.0;98;283.75
3;2018-03-11 03:00:00+00:00;98870;20;2.4;98;283.65
3;2018-03-11 06:00:00+00:00;98740;250;1.7;99;283.25
3;2018-03-11 09:00:00+00:00;98740;180;2.9;98;284.45
3;2018-03-11 12:00:00+00:00;98710;160;5.8;76;286.85
3;2018-03-11 15:00:00+00:00;98530;160;4.3;65;289.55
3;2018-03-11 18:00:00+00:00;98500;160;2.5;64;287.75
3;2018-03-11 21:00:00+00:00;98530;150;5.6;78;285.55
3;2018-03-12 00:00:00+00:00;98550;140;2.5;83;282.35
3;2018-03-12 03:00:00+00:00;98420;120;3.8;89;281.45
3;2018-03-12 06:00:00+00:00;98360;150;4.7;84;281.35
3;2018-03-12 09:00:00+00:00;98400;170;7.4;79;283.85
3;2018-03-12 12:00:00+00:00;98490;210;9.4;71;285.55
3;2018-03-12 15:00:00+00:00;98580;220;9.3;81;283.45
3;2018-03-12 18:00:00+00:00;98770;230;9.0;91;281.95
3;2018-03-12 21:00:00+00:00;98970;240;9.5;91;281.95
3;2018-03-13 00:00:00+00:00;99090;230;7.8;93;281.45
3;2018-03-13 03:00:00+00:00;99250;260;8.2;91;280.15
3;2018-03-13 06:00:00+00:00;99580;280;7.6;94;278.85
3;2018-03-13 09:00:00+00:00;100000;280;5.3;95;278.65
3;2018-03-13 12:00:00+00:00;100300;300;5.6;87;279.85
3;2018-03-13 15:00:00+00:00;100440;290;5.4;75;281.15
3;2018-03-13 18:00:00+00:00;100590;260;2.9;77;280.75
3;2018-03-13 21:00:00+00:00;100690;210;1.4;80;280.45
4;2018-03-14 00:00:00+00:00;100730;190;2.0;88;279.05
4;2018-03-14 03:00:00+00:00;100650;0;0.0;94;275.45
4;2018-03-14 06:00:00+00:00;100570;120;1.3;99;275.25
4;2018-03-14 09:00:00+00:00;100520;140;4.4;85;280.15
4;2018-03-14 12:00:00+00:00;100220;150;6.2;57;284.55
4;2018-03-14 15:00:00+00:00;99920;140;7.9;54;285.05
4;2018-03-14 18:00:00+00:00;99620;110;5.8;61;283.15
4;2018-03-14 21:00:00+00:00;99380;100;5.8;66;281.65
3;2018-03-15 00:00:00+00:00;99060;90;4.4;73;279.15
3;2018-03-15 03:00:00+00:00;98760;100;4.8;71;279.95
3;2018-03-15 06:00:00+00:00;98650;140;6.0;70;281.55
3;2018-03-15 09:00:00+00:00;98690;160;3.7;79;281.85
3;2018-03-15 12:00:00+00:00;98720;140;5.1;86;281.85
3;2018-03-15 15:00:00+00:00;98700;140;4.6;91;281.85
3;2018-03-15 18:00:00+00:00;98780;110;3.1;92;281.35
3;2018-03-15 21:00:00+00:00;98870;130;4.1;97;279.65
4;2018-03-16 00:00:00+00:00;98940;140;2.4;96;279.05
4;2018-03-16 03:00:00+00:00;99060;170;3.1;96;280.65
4;2018-03-16 06:00:00+00:00;99290;210;3.1;96;279.75
4;2018-03-16 09:00:00+00:00;99520;230;3.6;82;282.15
4;2018-03-16 12:00:00+00:00;99680;220;2.1;70;284.35
4;2018-03-16 15:00:00+00:00;99620;120;1.2;58;285.55
4;2018-03-16 18:00:00+00:00;99690;50;2.2;66;283.75
4;2018-03-16 21:00:00+00:00;99800;50;5.1;88;281.35
4;2018-03-17 00:00:00+00:00;99810;40;5.5;91;278.75
4;2018-03-17 03:00:00+00:00;99790;40;6.4;91;275.85
4;2018-03-17 06:00:00+00:00;99730;40;8.0;91;273.75
4;2018-03-17 09:00:00+00:00;99730;40;8.3;85;272.75
4;2018-03-17 12:00:00+00:00;99690;50;8.8;79;272.35
4;2018-03-17 15:00:00+00:00;99630;50;8.4;78;271.95
4;2018-03-17 18:00:00+00:00;99680;60;9.0;76;271.55
4;2018-03-17 21:00:00+00:00;99780;60;9.2;69;271.85
4;2018-03-18 00:00:00+00:00;99860;70;9.2;74;271.45
4;2018-03-18 03:00:00+00:00;99870;60;7.3;77;271.05
4;2018-03-18 06:00:00+00:00;99960;60;8.1;71;271.35
4;2018-03-18 09:00:00+00:00;100090;70;9.1;58;273.15
4;2018-03-18 12:00:00+00:00;100130;50;7.8;63;272.95
4;2018-03-18 15:00:00+00:00;100170;60;7.3;63;272.75
4;2018-03-18 18:00:00+00:00;100310;60;5.5;60;272.95
4;2018-03-18 21:00:00+00:00;100390;50;5.0;62;273.05
4;2018-03-19 00:00:00+00:00;100400;50;4.8;71;272.65
4;2018-03-19 03:00:00+00:00;100350;30;4.5;68;272.05
4;2018-03-19 06:00:00+00:00;100400;40;5.4;57;272.05
4;2018-03-19 09:00:00+00:00;100520;50;6.9;51;272.85
4;2018-03-19 12:00:00+00:00;100610;50;6.2;51;275.05
4;2018-03-19 15:00:00+00:00;100680;50;7.0;51;275.25
4;2018-03-19 18:00:00+00:00;100850;40;3.5;51;275.25
4;2018-03-19 21:00:00+00:00;101110;20;4.4;56;273.65
4;2018-03-20 00:00:00+00:00;101280;360;4.7;55;272.15
4;2018-03-20 03:00:00+00:00;101360;360;3.2;67;271.15
4;2018-03-20 06:00:00+00:00;101420;250;2.5;79;272.15
4;2018-03-20 09:00:00+00:00;101590;10;8.8;72;277.45
4;2018-03-20 12:00:00+00:00;101780;20;8.5;47;280.55
4;2018-03-20 15:00:00+00:00;101960;360;8.0;47;281.15
4;2018-03-20 18:00:00+00:00;102210;360;7.8;60;277.85
4;2018-03-20 21:00:00+00:00;102420;340;4.5;86;275.85
4;2018-03-21 00:00:00+00:00;102480;350;3.3;90;274.35
4;2018-03-21 03:00:00+00:00;102490;340;2.8;91;273.25
4;2018-03-21 06:00:00+00:00;102530;360;1.2;91;272.45
4;2018-03-21 09:00:00+00:00;102620;320;2.0;76;277.35
4;2018-03-21 12:00:00+00:00;102540;340;3.4;61;279.85
4;2018-03-21 15:00:00+00:00;102390;310;3.7;55;281.35
4;2018-03-21 18:00:00+00:00;102320;270;3.2;60;278.85
4;2018-03-21 21:00:00+00:00;102210;240;3.2;83;276.15
3;2018-03-22 00:00:00+00:00;102020;230;4.5;88;276.35
3;2018-03-22 03:00:00+00:00;101770;240;5.1;87;277.75
3;2018-03-22 06:00:00+00:00;101570;240;4.8;84;277.95
3;2018-03-22 09:00:00+00:00;101470;270;6.1;97;278.65
3;2018-03-22 12:00:00+00:00;101340;290;6.5;97;279.75
3;2018-03-22 15:00:00+00:00;101190;290;3.3;89;280.75
3;2018-03-22 18:00:00+00:00;101070;270;6.7;77;280.35
3;2018-03-22 21:00:00+00:00;101020;260;6.3;77;279.05
3;2018-03-23 00:00:00+00:00;100800;180;2.8;86;275.75
3;2018-03-23 03:00:00+00:00;100590;190;4.0;84;277.65
3;2018-03-23 06:00:00+00:00;100380;200;6.5;68;277.65
3;2018-03-23 09:00:00+00:00;100170;180;7.2;70;278.55
3;2018-03-23 12:00:00+00:00;99960;180;7.1;79;279.35
3;2018-03-23 15:00:00+00:00;99790;190;6.4;90;279.65
3;2018-03-23 18:00:00+00:00;99650;180;5.9;88;279.55
3;2018-03-23 21:00:00+00:00;99520;160;4.0;89;279.25
3;2018-03-24 00:00:00+00:00;99410;140;3.7;83;279.15
3;2018-03-24 03:00:00+00:00;99330;130;3.9;82;278.65
3;2018-03-24 06:00:00+00:00;99380;100;4.2;82;277.55
3;2018-03-24 09:00:00+00:00;99530;120;4.4;69;281.05
3;2018-03-24 12:00:00+00:00;99550;70;2.3;60;283.75
3;2018-03-24 15:00:00+00:00;99540;50;2.6;56;284.65
3;2018-03-24 18:00:00+00:00;99640;20;2.7;66;282.85
3;2018-03-24 21:00:00+00:00;99800;30;4.0;73;281.45
6;2018-03-25 00:00:00+00:00;99810;20;3.9;79;279.25
6;2018-03-25 03:00:00+00:00;99900;90;0.9;87;277.35
6;2018-03-25 06:00:00+00:00;100080;340;1.6;94;276.65
6;2018-03-25 09:00:00+00:00;100300;360;2.1;73;281.05
6;2018-03-25 12:00:00+00:00;100400;340;4.0;59;285.25
6;2018-03-25 15:00:00+00:00;100450;330;5.1;60;285.05
6;2018-03-25 18:00:00+00:00;100650;330;4.5;68;281.85
6;2018-03-25 21:00:00+00:00;100800;340;2.7;77;280.15
5;2018-03-26 00:00:00+00:00;100850;360;2.5;82;279.35
5;2018-03-26 03:00:00+00:00;100960;320;3.3;87;278.85
5;2018-03-26 06:00:00+00:00;101090;330;2.7;91;277.75
5;2018-03-26 09:00:00+00:00;101210;240;1.2;69;281.95
5;2018-03-26 12:00:00+00:00;101190;260;4.4;58;284.65
5;2018-03-26 15:00:00+00:00;101210;320;4.7;49;284.25
5;2018-03-26 18:00:00+00:00;101210;330;2.6;43;282.35
5;2018-03-26 21:00:00+00:00;101230;0;0.0;63;277.55
4;2018-03-27 00:00:00+00:00;101130;90;0.7;70;276.45
4;2018-03-27 03:00:00+00:00;100910;110;0.6;80;275.05
4;2018-03-27 06:00:00+00:00;100730;140;1.8;93;276.25
4;2018-03-27 09:00:00+00:00;100520;150;4.5;89;278.95
4;2018-03-27 12:00:00+00:00;100210;170;7.3;95;280.05
4;2018-03-27 15:00:00+00:00;99950;190;5.1;97;282.15
4;2018-03-27 18:00:00+00:00;100010;250;4.7;96;282.75
4;2018-03-27 21:00:00+00:00;100070;240;7.8;89;281.95
3;2018-03-28 00:00:00+00:00;100170;250;6.6;87;281.15
3;2018-03-28 03:00:00+00:00;100150;240;3.9;87;279.85
3;2018-03-28 06:00:00+00:00;100000;190;2.0;91;279.05
3;2018-03-28 09:00:00+00:00;99740;160;3.7;93;279.95
3;2018-03-28 12:00:00+00:00;99290;170;4.6;97;280.75
3;2018-03-28 15:00:00+00:00;99360;290;12.5;89;279.55
3;2018-03-28 18:00:00+00:00;99790;280;7.6;86;277.95
3;2018-03-28 21:00:00+00:00;99960;240;3.2;88;276.35
4;2018-03-29 00:00:00+00:00;100010;210;4.4;95;276.85
4;2018-03-29 03:00:00+00:00;100010;200;0.7;96;275.95
4;2018-03-29 06:00:00+00:00;100030;180;3.4;98;274.95
4;2018-03-29 09:00:00+00:00;100060;200;5.3;76;280.65
4;2018-03-29 12:00:00+00:00;99980;190;7.2;55;283.55
4;2018-03-29 15:00:00+00:00;99780;170;6.9;50;284.25
4;2018-03-29 18:00:00+00:00;99730;170;7.2;62;282.55
4;2018-03-29 21:00:00+00:00;99750;160;6.4;88;278.85
4;2018-03-30 00:00:00+00:00;99690;160;3.8;91;278.65
4;2018-03-30 03:00:00+00:00;99570;130;2.2;95;276.95
4;2018-03-30 06:00:00+00:00;99460;110;2.3;96;277.85
4;2018-03-30 09:00:00+00:00;99300;110;5.2;77;282.25
4;2018-03-30 12:00:00+00:00;99030;100;5.6;63;284.15
4;2018-03-30 15:00:00+00:00;98870;170;7.6;70;282.75
4;2018-03-30 18:00:00+00:00;98930;200;7.4;82;281.15
4;2018-03-30 21:00:00+00:00;99090;190;4.4;81;279.25
3;2018-03-31 00:00:00+00:00;99110;160;3.5;84;278.55
3;2018-03-31 03:00:00+00:00;99120;150;2.2;87;277.45
3;2018-03-31 06:00:00+00:00;99200;150;3.1;91;277.55
3;2018-03-31 09:00:00+00:00;99330;180;3.9;82;280.15
3;2018-03-31 12:00:00+00:00;99380;200;3.9;67;282.85
3;2018-03-31 15:00:00+00:00;99420;220;5.6;62;283.45
3;2018-03-31 18:00:00+00:00;99540;260;4.5;67;282.05
3;2018-03-31 21:00:00+00:00;99730;230;4.7;77;279.95
3;2018-04-01 00:00:00+00:00;99830;230;4.6;87;279.65
3;2018-04-01 03:00:00+00:00;99970;260;5.6;87;278.75
3;2018-04-01 06:00:00+00:00;100180;260;5.7;95;278.45
3;2018-04-01 09:00:00+00:00;100500;280;6.4;85;279.95
3;2018-04-01 12:00:00+00:00;100730;280;5.8;83;279.75
3;2018-04-01 15:00:00+00:00;100780;300;1.2;76;280.95
3;2018-04-01 18:00:00+00:00;100760;240;3.1;66;280.55
3;2018-04-01 21:00:00+00:00;100750;150;1.2;81;277.95
3;2018-04-02 00:00:00+00:00;100600;130;2.9;84;278.55
3;2018-04-02 03:00:00+00:00;100380;140;1.8;85;278.85
3;2018-04-02 06:00:00+00:00;100140;130;4.0;89;278.95
3;2018-04-02 09:00:00+00:00;99950;150;5.7;71;281.95
3;2018-04-02 12:00:00+00:00;99680;150;8.0;58;285.75
3;2018-04-02 15:00:00+00:00;99420;160;7.3;59;286.45
3;2018-04-02 18:00:00+00:00;99350;170;5.7;78;284.55
3;2018-04-02 21:00:00+00:00;99390;190;5.4;93;283.55
3;2018-04-03 00:00:00+00:00;99350;180;4.8;90;282.95
3;2018-04-03 03:00:00+00:00;99330;170;5.0;87;283.75
3;2018-04-03 06:00:00+00:00;99280;180;6.9;82;284.35
3;2018-04-03 09:00:00+00:00;99360;180;7.6;74;285.45
3;2018-04-03 12:00:00+00:00;99330;170;7.9;67;288.05
3;2018-04-03 15:00:00+00:00;99290;200;6.6;80;286.15
3;2018-04-03 18:00:00+00:00;99220;210;4.6;91;284.65
3;2018-04-03 21:00:00+00:00;99470;190;4.2;90;282.55
4;2018-04-04 00:00:00+00:00;99530;160;4.6;92;280.85
4;2018-04-04 03:00:00+00:00;99390;130;2.2;93;280.05
4;2018-04-04 06:00:00+00:00;99320;150;5.1;91;281.65
4;2018-04-04 09:00:00+00:00;99300;180;8.3;83;284.65
4;2018-04-04 12:00:00+00:00;99300;190;8.1;69;286.35
4;2018-04-04 15:00:00+00:00;99250;190;9.6;55;287.65
4;2018-04-04 18:00:00+00:00;99330;190;9.9;66;284.65
4;2018-04-04 21:00:00+00:00;99470;190;5.3;85;282.35
4;2018-04-05 00:00:00+00:00;99640;220;6.4;85;282.85
4;2018-04-05 03:00:00+00:00;99980;250;7.8;76;280.25
4;2018-04-05 06:00:00+00:00;100340;250;6.5;80;279.35
4;2018-04-05 09:00:00+00:00;100860;300;6.6;76;279.85
4;2018-04-05 12:00:00+00:00;101250;310;5.4;69;280.65
4;2018-04-05 15:00:00+00:00;101430;310;2.6;55;283.35
4;2018-04-05 18:00:00+00:00;101500;100;1.7;59;281.45
4;2018-04-05 21:00:00+00:00;101570;100;2.2;69;278.45
4;2018-04-06 00:00:00+00:00;101500;100;2.9;82;276.45
4;2018-04-06 03:00:00+00:00;101390;110;3.8;86;275.85
4;2018-04-06 06:00:00+00:00;101210;110;3.4;84;276.55
4;2018-04-06 09:00:00+00:00;101110;140;6.7;61;283.05
4;2018-04-06 12:00:00+00:00;100830;130;8.6;47;288.35
4;2018-04-06 15:00:00+00:00;100540;140;7.6;40;290.05
4;2018-04-06 18:00:00+00:00;100470;140;3.8;49;287.85
4;2018-04-06 21:00:00+00:00;100440;100;2.7;63;283.25
4;2018-04-07 00:00:00+00:00;100330;130;2.6;64;283.05
4;2018-04-07 03:00:00+00:00;100220;120;3.1;67;281.85
4;2018-04-07 06:00:00+00:00;100180;140;4.3;70;283.05
4;2018-04-07 09:00:00+00:00;100260;180;7.5;58;288.25
4;2018-04-07 12:00:00+00:00;100230;180;6.0;51;292.85
4;2018-04-07 15:00:00+00:00;100180;170;4.1;52;293.85
4;2018-04-07 18:00:00+00:00;100200;150;3.3;61;291.95
4;2018-04-07 21:00:00+00:00;100300;280;3.7;74;288.15
5;2018-04-08 00:00:00+00:00;100310;330;2.6;80;285.55
5;2018-04-08 03:00:00+00:00;100220;60;1.6;85;284.25
5;2018-04-08 06:00:00+00:00;100210;310;1.4;92;283.75
5;2018-04-08 09:00:00+00:00;100110;60;3.1;85;285.55
5;2018-04-08 12:00:00+00:00;100060;180;3.0;62;292.25
5;2018-04-08 15:00:00+00:00;100010;220;1.7;57;293.65
5;2018-04-08 18:00:00+00:00;100110;350;5.0;75;290.35
5;2018-04-08 21:00:00+00:00;100230;350;2.0;84;286.35
7;2018-04-09 00:00:00+00:00;100280;150;0.8;86;285.35
7;2018-04-09 03:00:00+00:00;100220;330;2.5;95;283.35
7;2018-04-09 06:00:00+00:00;100200;310;3.8;97;282.65
7;2018-04-09 09:00:00+00:00;100170;310;2.2;91;283.45
7;2018-04-09 12:00:00+00:00;100000;320;3.5;76;288.45
7;2018-04-09 15:00:00+00:00;99830;310;5.7;90;285.75
7;2018-04-09 18:00:00+00:00;99670;310;5.4;93;283.75
7;2018-04-09 21:00:00+00:00;99540;330;5.7;97;282.75
5;2018-04-10 00:00:00+00:00;99480;130;1.0;96;282.75
5;2018-04-10 03:00:00+00:00;99400;150;2.9;99;283.75
5;2018-04-10 06:00:00+00:00;99450;120;3.0;95;283.75
5;2018-04-10 09:00:00+00:00;99580;120;5.3;76;287.55
5;2018-04-10 12:00:00+00:00;99630;150;6.2;54;291.15
5;2018-04-10 15:00:00+00:00;99670;120;6.3;46;292.05
5;2018-04-10 18:00:00+00:00;99840;150;2.6;55;287.75
5;2018-04-10 21:00:00+00:00;99990;110;1.2;71;285.35
4;2018-04-11 00:00:00+00:00;99970;30;2.2;86;283.95
4;2018-04-11 03:00:00+00:00;100020;90;2.2;94;281.25
4;2018-04-11 06:00:00+00:00;100060;80;2.1;91;280.55
4;2018-04-11 09:00:00+00:00;100130;100;1.8;75;284.25
4;2018-04-11 12:00:00+00:00;100090;60;4.0;59;288.35
4;2018-04-11 15:00:00+00:00;99910;40;4.1;46;290.45
4;2018-04-11 18:00:00+00:00;99890;40;5.6;56;288.15
4;2018-04-11 21:00:00+00:00;99910;30;2.6;71;284.85
8;2018-04-12 00:00:00+00:00;99810;350;2.4;91;282.75
8;2018-04-12 03:00:00+00:00;99670;360;1.8;99;281.05
8;2018-04-12 06:00:00+00:00;99600;360;2.9;99;282.05
8;2018-04-12 09:00:00+00:00;99570;10;3.2;92;283.45
8;2018-04-12 12:00:00+00:00;99490;350;3.0;75;287.95
8;2018-04-12 15:00:00+00:00;99410;50;4.0;79;286.35
8;2018-04-12 18:00:00+00:00;99460;350;2.4;92;284.75
8;2018-04-12 21:00:00+00:00;99550;110;1.7;95;284.25
5;2018-04-13 00:00:00+00:00;99640;160;3.1;96;283.95
5;2018-04-13 03:00:00+00:00;99740;160;3.7;95;283.45
5;2018-04-13 06:00:00+00:00;99900;220;2.7;97;282.35
5;2018-04-13 09:00:00+00:00;100170;200;5.4;81;284.35
